ID,shape,numAg,massDensity,volAtom,coordinateNumber,lengthBond,errBond,numBond,angle,errAngle,numAngle,nSurfaceAtoms,diameter,aspectRatio,popFCC,popHCP,popICOS,SCN3,SCN4,SCN5,SCN6,SCN7,SCN8,SCN9,SCN10,SCN11,Efermi,IP,EA,Eg,popSurface,coordNumberNormalised,amorph
Ag1851-DH,DH,1851,7.162999999999999,25.006,10.81,2.9789999999999996,0.08900000000000001,0.621405850433481,96.95,35.63,100974,617,0.7797502950958156,0.20193918899251276,0.7131280390000001,0.221231767,0.0,0.0,0.0,0.0,0.0032414909999999996,0.084278768,0.204213938,0.586709887,0.121555916,0.0,-3.957,4.3102,3.6041,0.7061,0.3333333333333333,0.9008333333333334,0.06564019399999987
Ag1854-DH,DH,1854,6.789,26.383000000000003,10.83,2.9789999999999996,0.091,0.6234017339237822,96.96,35.68,101356,632,0.7870431881725556,0.19334762227837599,0.7414075290000001,0.22913257,0.0,0.0,0.0,0.0,0.003164557,0.079113924,0.205696203,0.60443038,0.10759493699999999,0.0,-3.9662,4.3165,3.616,0.7005,0.3408845738942826,0.9025,0.029459900999999955
Ag1896-CO,CO,1896,7.635,23.46,10.8,2.978,0.10099999999999999,0.635938377097237,96.98,35.82,103467,608,0.7886644039349805,0.1181087396146704,0.996118012,0.0,0.0,0.0,0.0,0.0,0.023026316,0.095394737,0.161184211,0.699013158,0.021381578999999998,0.0,-3.9954,4.3453,3.6455,0.6998,0.3206751054852321,0.9,0.0038819879999999474
Ag1908-RO,RO,1908,6.587000000000001,27.194000000000003,10.64,2.971,0.102,0.6305744402170523,97.27,35.97,102084,470,0.7998369920920236,0.12325255603017993,0.7663421420000001,0.0,0.0,0.0,0.0,0.0,0.10212766,0.714893617,0.012765957,0.17021276600000002,0.0,0.0,-3.7272,4.0732,3.3812,0.6920000000000001,0.24633123689727462,0.8866666666666667,0.23365785799999994
Ag1919-DH,DH,1919,5.977,29.97,10.86,2.9810000000000003,0.098,0.6472275930892534,96.92,35.67,105415,644,0.7991813500730547,0.23490535784361227,0.752941176,0.229019608,0.0,0.0,0.0,0.0,0.00310559,0.062111800999999994,0.232919255,0.574534161,0.127329193,0.0,-3.9734,4.3178,3.6291,0.6887,0.33559145388223033,0.9049999999999999,0.018039216000000025
Ag1921-tTH,TH,1921,7.672000000000001,23.346,10.59,2.97,0.102,0.6320713528347782,97.16,35.82,102390,508,0.7985534930256394,0.0836403745785507,0.835810333,0.0,0.0,0.0,0.0,0.0,0.566929134,0.0,0.094488189,0.33858267700000005,0.0,0.0,-3.7758,4.1235,3.4283,0.6952,0.2644456012493493,0.8825,0.16418966700000004
Ag1925-TO,TO,1925,8.592,20.846999999999998,10.78,2.975,0.07400000000000001,0.6447951100854488,97.21,36.07,104718,636,0.7896303729494095,0.09043748206035733,0.981380915,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132100000002,0.22641509399999998,0.603773585,0.0,0.0,-3.9545,4.3033,3.6057,0.6976,0.3303896103896104,0.8983333333333333,0.01861908499999998
Ag1926-RD,RD,1926,8.424,21.264,10.62,2.97,0.105,0.6350651780702301,97.26,35.92,102852,435,0.8057310919837063,0.07831372987653668,0.7551978540000001,0.0,0.0,0.0,0.0,0.0,0.220689655,0.7172413790000001,0.055172414,0.0,0.006896551999999999,0.0,-3.7230000000000003,4.0689,3.3771,0.6918,0.22585669781931464,0.8849999999999999,0.24480214599999994
Ag1926-TH,TH,1926,6.962999999999999,25.726,10.58,2.97,0.10300000000000001,0.6328198091436412,97.17,35.83,102480,507,0.7980868547735681,0.10749844483637383,0.828752643,0.0,0.0,0.0,0.0,0.0,0.568047337,0.0,0.106508876,0.325443787,0.0,0.0,-3.7661,4.1128,3.4196,0.6932,0.2632398753894081,0.8816666666666667,0.17124735700000004
Ag1927-TH,TH,1927,7.695,23.276999999999997,10.59,2.97,0.10300000000000001,0.6335682654525042,97.17,35.82,102618,511,0.7993999392175949,0.08526520294999561,0.82980226,0.0,0.0,0.0,0.0,0.011741683000000001,0.5636007829999999,0.0,0.046966732000000004,0.37769080200000005,0.0,0.0,-3.762,4.109,3.415,0.6940000000000001,0.2651790347690711,0.8825,0.17019774
Ag192-DH,DH,192,11.507,15.565999999999999,9.44,2.93,0.11699999999999999,0.053888854238133846,95.19,34.67,8140,117,0.3361463356123843,0.08128609731803602,0.46666666700000003,0.333333333,0.0,0.0,0.0,0.0,0.017094017,0.42735042700000003,0.21367521399999997,0.256410256,0.085470085,0.0,-3.8246,4.5879,3.0598,1.5281,0.609375,0.7866666666666666,0.19999999999999996
Ag1935-DH,DH,1935,7.516,23.831,10.81,2.978,0.09300000000000001,0.6499095615293458,96.95,35.59,105781,626,0.7937588802639156,0.12365898802768158,0.7486631020000001,0.233002292,0.0,0.0,0.0,0.0,0.003194888,0.12140575099999999,0.21086262,0.503194888,0.161341853,0.0,-3.9825,4.3304,3.6335,0.6969,0.3235142118863049,0.9008333333333334,0.01833460599999992
Ag1939-DH,DH,1939,5.046,35.499,10.82,2.98,0.099,0.651843073660575,96.88,35.53,105618,653,0.8058841322298014,0.28415712326149994,0.616640747,0.241057543,0.0,0.0,0.0,0.0,0.018376723,0.001531394,0.277182236,0.618683002,0.082695253,0.001531394,-4.0002,4.3421,3.6581,0.684,0.3367715317173801,0.9016666666666667,0.14230170999999991
Ag1941-DH,DH,1941,7.505,23.866999999999997,10.81,2.978,0.08199999999999999,0.6516559595833593,97.01,35.71,105794,642,0.7964363032352539,0.15735798306810309,0.708237105,0.210931486,0.0,0.0,0.0,0.0,0.003115265,0.087227414,0.199376947,0.6635514020000001,0.046728972,0.0,-3.9414,4.287,3.5959,0.6911,0.33075734157650694,0.9008333333333334,0.08083140899999997
Ag1944-DH,DH,1944,6.0889999999999995,29.419,10.79,2.977,0.077,0.6515312168652155,97.04,35.75,105642,662,0.803443219399699,0.23393156818297736,0.728549142,0.21840873600000002,0.0,0.0,0.0,0.0,0.003021148,0.074018127,0.205438066,0.672205438,0.045317221,0.0,-3.9564,4.2989,3.6139,0.685,0.3405349794238683,0.8991666666666666,0.053042122000000025
Ag1944-GRC,GRC,1944,8.705,20.576,10.68,2.972,0.09,0.6447951100854488,97.16,35.91,104640,528,0.798789764408477,0.09300622668056309,0.898305085,0.0,0.0,0.0,0.0,0.0,0.22727272699999998,0.22727272699999998,0.454545455,0.090909091,0.0,0.0,-3.8512,4.1981,3.5043,0.6938,0.2716049382716049,0.89,0.10169491500000005
Ag194-TR,TR,194,8.447000000000001,21.206999999999997,9.09,2.9210000000000003,0.16,0.05239194162040791,95.15,35.09,7812,95,0.3470491460109147,0.12744560726438275,0.383838384,0.0,0.0,0.0,0.0,0.063157895,0.0,0.505263158,0.252631579,0.178947368,0.0,0.0,-3.6999,4.4476,2.9566,1.4909999999999999,0.4896907216494845,0.7575,0.6161616160000001
Ag1954-TH,TH,1954,7.757000000000001,23.090999999999998,10.6,2.971,0.102,0.6434853115449386,97.17,35.83,104280,502,0.8037772307372543,0.08441602271800347,0.829889807,0.0,0.0,0.0,0.0,0.011952191000000001,0.525896414,0.059760956,0.089641434,0.312749004,0.0,0.0,-3.7667,4.1122,3.4213,0.6909,0.2569089048106448,0.8833333333333333,0.17011019299999997
Ag1956-tRD,RD,1956,6.744,26.559,10.6,2.969,0.106,0.6440466537765858,97.28,35.93,104196,438,0.8117265056361924,0.1245811519472959,0.725955204,0.0,0.0,0.0,0.0,0.0,0.16438356199999998,0.8219178079999999,0.01369863,0.0,0.0,0.0,-3.6926,4.0345,3.3508,0.6837,0.22392638036809817,0.8833333333333333,0.274044796
Ag1957-RD,RD,1957,5.667000000000001,31.61,10.6,2.97,0.106,0.6444208819310173,97.26,35.93,104286,434,0.8114227503275475,0.17026691465817695,0.712409718,0.0,0.0,0.01843318,0.0,0.013824885,0.110599078,0.801843318,0.055299539,0.0,0.0,0.0,-3.6832,4.0242,3.3421,0.6821,0.22176801226366888,0.8833333333333333,0.28759028200000003
Ag1965-DH-a,DH,1965,7.892,22.697,10.81,2.977,0.07400000000000001,0.6600137216989959,97.07,35.73,107298,642,0.7979218459188159,0.12179054742648056,0.74829932,0.215419501,0.0,0.0,0.0,0.0,0.003115265,0.202492212,0.16355140199999998,0.607476636,0.023364486,0.0,-3.9521,4.2979,3.6063,0.6916,0.3267175572519084,0.9008333333333334,0.03628117899999994
Ag1965-DH-b,DH,1965,6.4110000000000005,27.94,10.89,2.984,0.109,0.6645668309112456,96.86,35.53,108381,632,0.7998755574042162,0.16649526596969896,0.68492123,0.22805701399999997,0.0,0.0,0.0,0.0,0.018987342,0.015822785,0.27373417699999997,0.5031645570000001,0.188291139,0.0,-4.0203,4.3653,3.6754,0.6899,0.32162849872773536,0.9075000000000001,0.08702175599999995
Ag1968-GRC,GRC,1968,7.093999999999999,25.248,10.74,2.9789999999999996,0.124,0.6567704110272563,96.95,35.64,106934,507,0.7995289000552128,0.14736456121439595,0.832306639,0.0,0.0,0.0,0.0,0.007889545999999999,0.07297830400000001,0.353057199,0.110453649,0.372781065,0.08086785,0.001972387,-3.8554,4.1653,3.4843,0.6809999999999999,0.2576219512195122,0.895,0.16769336099999999
Ag196-TH,TH,196,7.928,22.593000000000004,8.94,2.9189999999999996,0.16399999999999998,0.052017713465976424,95.32,35.13,7728,104,0.3473002648108269,0.1368394509339911,0.673913043,0.0,0.0,0.076923077,0.0,0.0,0.23076923100000002,0.23076923100000002,0.23076923100000002,0.23076923100000002,0.0,0.0,-3.8396,4.5815,3.0968,1.4847,0.5306122448979592,0.745,0.326086957
Ag1991-DH,DH,1991,6.763,26.486,10.78,2.9760000000000004,0.07200000000000001,0.6669369425559782,97.07,35.79,108044,672,0.8057465674969959,0.19012796578931382,0.73540561,0.20849128100000003,0.0,0.0,0.0,0.0,0.00297619,0.208333333,0.074404762,0.699404762,0.014880952,0.0,-3.9374,4.2778,3.597,0.6808,0.3375188347564038,0.8983333333333333,0.05610310899999993
Ag1994-DH,DH,1994,5.297999999999999,33.812,10.79,2.9760000000000004,0.073,0.6680596270192728,97.07,35.82,108202,692,0.8156321586850527,0.27974499305657824,0.74500768,0.215053763,0.0,0.0,0.0,0.0,0.002890173,0.173410405,0.101156069,0.708092486,0.014450867,0.0,-3.949,4.2864,3.6118,0.6746,0.34704112337011034,0.8991666666666666,0.03993855700000004
Ag2003-HO,HO,2003,7.041,25.44,10.68,2.972,0.094,0.664254974115886,97.19,35.9,107694,516,0.8105473257812298,0.09827409186196245,0.84263618,0.0,0.0,0.0,0.0,0.0,0.27906976699999997,0.209302326,0.186046512,0.325581395,0.0,0.0,-3.8094,4.1525,3.4664,0.6861,0.25761357963055415,0.89,0.15736382000000004
Ag201-TO,TO,201,11.685,15.33,9.43,2.93,0.114,0.056508451319154246,95.57,35.43,8514,122,0.34191334954388014,0.09123048622948027,0.8481012659999999,0.0,0.0,0.0,0.0,0.0,0.0,0.491803279,0.049180327999999995,0.45901639299999997,0.0,0.0,-3.8023,4.5526,3.0523,1.5003,0.6069651741293532,0.7858333333333333,0.1518987340000001
Ag2039-DH,DH,2039,5.55,32.274,10.85,2.98,0.087,0.6870828915362066,96.99,35.74,111722,696,0.82190976103175,0.27308067684237197,0.7460908409999999,0.217423678,0.0,0.0,0.0,0.0,0.002873563,0.047413792999999996,0.22701149399999998,0.659482759,0.063218391,0.0,-3.9704,4.3056,3.6352,0.6704,0.3413437959784208,0.9041666666666667,0.03648548100000015
Ag2045-DH,DH,2045,6.9270000000000005,25.859,10.82,2.977,0.073,0.687457119690638,97.09,35.78,111728,672,0.8127100351569163,0.15691466937431525,0.7538237440000001,0.207574654,0.0,0.0,0.0,0.0,0.00297619,0.193452381,0.11904761900000001,0.669642857,0.014880952,0.0,-3.9546,4.2939,3.6153,0.6786,0.32860635696821516,0.9016666666666667,0.03860160199999996
Ag2046-DH,DH,2046,7.902,22.669,10.83,2.978,0.08199999999999999,0.6881432046404291,97.01,35.61,112099,655,0.8071534066559447,0.09329198827832605,0.7476635509999999,0.226455787,0.0,0.0,0.0,0.0,0.003053435,0.129770992,0.16030534400000002,0.630534351,0.076335878,0.0,-3.9606,4.2804,3.6487,0.6317,0.3201368523949169,0.9025,0.025880662000000054
Ag2057-IH,IH,2057,7.479,23.95,10.94,2.9819999999999998,0.09300000000000001,0.6994324206324456,96.95,35.35,114570,642,0.8100126642998912,0.08071919639252567,0.494699647,0.445229682,0.0007067139999999999,0.0,0.0,0.0,0.018691588999999998,0.0,0.32710280399999997,0.6542056070000001,0.0,0.0,-4.0569,4.3986,3.7151,0.6835,0.31210500729217305,0.9116666666666666,0.05936395699999997
Ag2063-tRO,RO,2063,6.9879999999999995,25.631999999999998,10.77,2.975,0.08199999999999999,0.6904509449260899,97.27,36.08,112170,624,0.8121786843768647,0.15558180506557534,0.874913134,0.0,0.0,0.0,0.0,0.0,0.0,0.384615385,0.038461537999999997,0.576923077,0.0,0.0,-3.8387,4.1761,3.5015,0.6746,0.3024721279689772,0.8975,0.12508686599999996
Ag207-DH,DH,207,8.567,20.908,9.62,2.9419999999999997,0.13699999999999998,0.059502276554606125,94.87,34.58,8975,122,0.34887090266520804,0.17209548531589047,0.41176470600000004,0.41176470600000004,0.0,0.0,0.0,0.0,0.09836065599999999,0.0,0.532786885,0.24590163899999998,0.12295082,0.0,-3.8947,4.6359,3.1534,1.4825,0.5893719806763285,0.8016666666666666,0.17647058799999993
Ag2089-DH,DH,2089,4.849,36.939,10.83,2.9789999999999996,0.08800000000000001,0.7031123308176885,96.99,35.74,114163,712,0.8328325111323032,0.3171312351902326,0.7610748,0.224400871,0.0,0.0,0.0,0.0,0.002808989,0.046348315,0.241573034,0.639044944,0.070224719,0.0,-3.9887,4.3193,3.6582,0.6611,0.340832934418382,0.9025,0.014524328999999891
Ag2090-DH,DH,2090,5.803,30.869,10.82,2.977,0.07200000000000001,0.7024262458678975,97.1,35.8,114068,697,0.8224246964046973,0.20750395281497222,0.721464465,0.204594401,0.0,0.0,0.0,0.0,0.00286944,0.129124821,0.150645624,0.703012912,0.014347202,0.0,-3.9367,4.2715,3.6019,0.6696,0.3334928229665072,0.9016666666666667,0.07394113399999991
Ag2104-DH,DH,2104,4.185,42.802,10.81,2.978,0.083,0.7067298696438595,97.0,35.73,114440,717,0.837452598665547,0.36468294429919307,0.7527036770000001,0.22710886800000002,0.0,0.0,0.0,0.0,0.016736402,0.0055788009999999996,0.284518828,0.6220362620000001,0.071129707,0.0,-3.9997,4.3282,3.6748,0.6534,0.34077946768060835,0.9008333333333334,0.020187454999999854
Ag2109-DH,DH,2109,5.067,35.351,10.79,2.9760000000000004,0.073,0.7073535832345786,97.09,35.83,114617,732,0.8366735561994914,0.30848944758965385,0.748002905,0.217864924,0.0,0.0,0.0,0.0,0.00273224,0.163934426,0.10928961699999999,0.7103825140000001,0.013661201999999999,0.0,-3.9547,4.2838,3.6256,0.6582,0.34708392603129445,0.8991666666666666,0.03413217099999999
Ag2110-DH,DH,2110,4.802,37.298,10.81,2.977,0.073,0.7086633817750889,97.1,35.83,114978,712,0.8286180681846812,0.2603253332707977,0.7260371959999999,0.20386266100000003,0.0,0.0,0.0,0.0,0.002808989,0.098314607,0.16853932600000002,0.716292135,0.014044943999999998,0.0,-3.9314,4.2634,3.5995,0.6639,0.33744075829383885,0.9008333333333334,0.070100143
Ag2129-SRC,SRC,2129,9.335,19.188,10.75,2.9739999999999998,0.08900000000000001,0.7114077215742531,97.25,35.96,115926,552,0.8255541964346824,0.02666402372092477,0.840202917,0.0,0.0,0.0,0.0,0.0,0.086956522,0.434782609,0.260869565,0.21739130399999998,0.0,0.0,-3.842,4.1803,3.5037,0.6766,0.25927665570690467,0.8958333333333334,0.15979708299999995
Ag2156-DH,DH,2156,7.808,22.941,10.83,2.977,0.077,0.7258778768789372,97.08,35.69,118384,672,0.8243175555964443,0.09409036457724923,0.754716981,0.229110512,0.0,0.0,0.0,0.0,0.00297619,0.208333333,0.327380952,0.41666666700000005,0.044642857,0.0,-3.9689,4.2417,3.7032,0.5385,0.3116883116883117,0.9025,0.016172507000000058
Ag2166-mTO,mTO,2166,8.606,20.814,10.78,2.975,0.087,0.7256283914426496,97.29,36.02,118260,584,0.8286162915112181,0.07507923447774954,0.8482933000000001,0.0,0.0,0.0,0.0,0.0,0.04109589,0.452054795,0.123287671,0.383561644,0.0,0.0,-3.8398,4.1748,3.5047,0.6701,0.2696214219759926,0.8983333333333333,0.15170669999999986
Ag2171-TO,TO,2171,7.125,25.139,10.82,2.977,0.068,0.7301191292958273,97.27,36.16,118650,732,0.8272541552078995,0.16315344362492404,0.983321751,0.0,0.0,0.0,0.0,0.0,0.0,0.213114754,0.032786885,0.7540983609999999,0.0,0.0,-3.9326,4.2633,3.602,0.6613,0.3371718102257024,0.9016666666666667,0.016678249000000034
Ag2172-TZ,TZ,2172,7.5120000000000005,23.846,10.69,2.9739999999999998,0.094,0.7211376535894717,97.27,35.94,117180,532,0.8344458519594149,0.08497272832177995,0.774390244,0.0,0.0,0.0,0.0,0.0,0.22556391,0.18045112800000002,0.327067669,0.266917293,0.0,0.0,-3.7769999999999997,4.1106,3.4435,0.6671,0.24493554327808473,0.8908333333333333,0.225609756
Ag2179-DH,DH,2179,4.593,38.997,10.79,2.9760000000000004,0.073,0.7307428428865465,97.09,35.85,118362,762,0.8522315743254891,0.3469933218899898,0.74805928,0.222300635,0.0,0.0,0.0,0.0,0.002624672,0.157480315,0.118110236,0.7086614170000001,0.01312336,0.0,-3.9695,4.2927,3.6463,0.6464,0.3497016980266177,0.8991666666666666,0.029640085000000038
Ag2185-TR,TR,2185,6.324,28.326,10.69,2.9739999999999998,0.094,0.726002619597081,97.25,35.93,118038,529,0.8355860254026933,0.10970598460978283,0.792874396,0.0,0.0,0.0,0.0,0.011342155,0.287334594,0.11342155,0.31758034,0.224952741,0.04536862,0.0,-3.763,4.0955,3.4306,0.6649,0.24210526315789474,0.8908333333333333,0.20712560400000002
Ag2190-DH,DH,2190,6.544,27.371,10.89,2.9810000000000003,0.09300000000000001,0.7409093744152685,97.0,35.66,121073,696,0.8337867676867595,0.18817463221353473,0.763052209,0.222222222,0.0,0.0,0.0,0.0,0.005747126,0.064655172,0.212643678,0.548850575,0.16810344800000002,0.0,-3.9856,4.3169,3.6542,0.6627,0.3178082191780822,0.9075000000000001,0.014725568999999994
Ag2191-DH,DH,2191,6.768,26.465999999999998,10.94,2.986,0.114,0.7447763986777272,96.88,35.49,121807,677,0.8301314805407196,0.13378220011100259,0.62681638,0.227212682,0.0,0.0,0.0,0.0,0.017725258,0.005908419,0.265878877,0.52732644,0.183161004,0.0,-4.0412,4.3744,3.7081,0.6663,0.3089913281606572,0.9116666666666666,0.14597093800000005
Ag2196-DH,DH,2196,8.259,21.686999999999998,10.86,2.9789999999999996,0.08,0.7408470030561966,97.06,35.69,120819,697,0.8282389662904118,0.10294608392338712,0.747831888,0.208805871,0.0,0.0,0.0,0.0,0.00286944,0.097560976,0.164992826,0.62697274,0.107604017,0.0,-3.9606,4.2942,3.6269,0.6673,0.3173952641165756,0.9049999999999999,0.04336224099999997
Ag2209-SRC,SRC,2209,8.615,20.791999999999998,10.71,2.9730000000000003,0.098,0.7353583234578681,97.27,35.94,119766,519,0.839410031672169,0.05732040006372127,0.826627219,0.0,0.0,0.0,0.0,0.0,0.23121387300000001,0.46242774600000003,0.277456647,0.015414258,0.013487476000000002,0.0,-3.7857,4.118,3.4533,0.6647,0.2349479402444545,0.8925000000000001,0.17337278099999998
Ag2214-DH,DH,2214,4.018,44.576,10.78,2.975,0.073,0.741969687519491,97.09,35.85,120097,777,0.8612775191280406,0.39356930619909863,0.758524704,0.21920668100000001,0.0,0.0,0.0,0.0,0.002574003,0.154440154,0.128700129,0.7078507079999999,0.006435006,0.0,-3.9766,4.2957,3.6574,0.6383,0.3509485094850949,0.8983333333333333,0.02226861499999999
Ag2215-DH,DH,2215,5.585,32.071999999999996,10.91,2.983,0.1,0.7507640491486309,96.97,35.63,122476,702,0.8395480332080426,0.23169436871039734,0.727032386,0.222075347,0.0,0.0,0.0,0.0,0.017094017,0.008547009,0.260683761,0.554131054,0.15954416,0.0,-4.0233,4.3523,3.6942,0.6581,0.31693002257336345,0.9091666666666667,0.05089226700000005
Ag2230-DH,DH,2230,6.847,26.162,10.86,2.9789999999999996,0.078,0.7523233331254288,97.09,35.75,122603,718,0.8392355125814371,0.18660216665210985,0.753968254,0.208333333,0.0,0.0,0.0,0.0,0.002785515,0.090529248,0.17409470800000001,0.664345404,0.068245125,0.0,-3.9694,4.2989,3.64,0.6589,0.3219730941704036,0.9049999999999999,0.037698412999999986
Ag2249-tOH,OH,2249,4.9639999999999995,36.086,10.81,2.977,0.069,0.7555666437971683,97.27,36.2,122550,780,0.8446081264862924,0.26772931874442873,0.946902655,0.0,0.0,0.0,0.0,0.0,0.0,0.10769230800000001,0.092307692,0.8,0.0,0.0,-3.9251,4.2476,3.6028,0.6448,0.3468208092485549,0.9008333333333334,0.05309734499999996
Ag2255-OH,OH,2255,4.262,42.025,10.81,2.977,0.071,0.7574377845693258,97.25,36.18,122826,786,0.8465905673380765,0.3118838592479373,0.914227366,0.0,0.0,0.0,0.0,0.007633588,0.0,0.045801527,0.152671756,0.79389313,0.0,0.0,-3.906,4.2271,3.585,0.6421,0.3485587583148559,0.9008333333333334,0.08577263400000001
Ag225-OH,OH,225,8.57,20.901,9.49,2.93,0.11800000000000001,0.06399301440778395,95.69,35.63,9606,140,0.3579085406395767,0.18891618651493397,0.929411765,0.0,0.0,0.0,0.0,0.0,0.0,0.428571429,0.0,0.571428571,0.0,0.0,-3.8408,4.5531,3.1293,1.4238,0.6222222222222222,0.7908333333333334,0.070588235
Ag2289-DH,DH,2289,2.9989999999999997,59.718999999999994,10.74,2.978,0.102,0.7641115199900206,96.98,35.76,123272,847,0.882449652107644,0.5062099797947641,0.506241331,0.19070735100000002,0.0,0.0,0.0,0.005903188,0.002361275,0.047225502,0.165289256,0.330578512,0.44864226700000004,0.0,-3.8436,4.1551,3.5321,0.623,0.37003058103975534,0.895,0.30305131799999996
Ag2296-DH,DH,2296,7.409,24.177,10.87,2.9789999999999996,0.075,0.775463107341109,97.11,35.76,126459,722,0.8452005091914228,0.12070692755659673,0.7445997459999999,0.200127065,0.0,0.0,0.0,0.0,0.002770083,0.099722992,0.16343490300000002,0.67867036,0.055401662000000004,0.0,-3.9551,4.2821,3.6281,0.654,0.3144599303135889,0.9058333333333333,0.05527318900000011
Ag2300-T,T,2300,1.624,110.295,10.57,2.97,0.094,0.7554419010790245,97.02,36.05,120246,970,0.9162405455477105,0.9874819681305529,0.808270677,0.0,0.0,0.0041237109999999995,0.0,0.0,0.008247423,0.121649485,0.0,0.710309278,0.155670103,0.0,-3.8157,4.1065,3.5176,0.5889,0.4217391304347826,0.8808333333333334,0.191729323
Ag2305-DH,DH,2305,5.977,29.967,10.86,2.978,0.073,0.7778955903449136,97.13,35.81,126703,747,0.8530402087161185,0.22513727978064418,0.7439024390000001,0.202182285,0.0,0.0,0.0,0.0,0.002677376,0.078982597,0.18206158,0.702811245,0.033467202,0.0,-3.9530000000000003,4.2768,3.6293,0.6475,0.32407809110629066,0.9049999999999999,0.0539152759999999
Ag231-OH,OH,231,5.975,29.976999999999997,9.51,2.932,0.121,0.06586415517994137,95.58,35.69,9882,146,0.3632616475536453,0.29384800040836284,0.505882353,0.0,0.0,0.0,0.0,0.04109589,0.0,0.08219178099999999,0.328767123,0.547945205,0.0,0.0,-3.7332,4.4428,3.0279,1.4149,0.6320346320346321,0.7925,0.49411764700000005
Ag2329-TR,TR,2329,6.622000000000001,27.05,10.75,2.9760000000000004,0.09,0.778394561217489,97.25,35.93,126894,548,0.8546058889068249,0.09876243231748655,0.8315553059999999,0.0,0.0,0.01459854,0.0,0.010948905,0.175182482,0.28467153300000003,0.175182482,0.33941605799999996,0.0,0.0,-3.8186,4.1452,3.492,0.6532,0.23529411764705882,0.8958333333333334,0.16844469400000006
Ag2340-TZ,TZ,2340,7.9479999999999995,22.535,10.76,2.975,0.091,0.7825110709162353,97.23,35.89,127500,558,0.857567677427009,0.05482717597021012,0.851851852,0.0,0.0,0.0,0.0,0.0,0.258064516,0.301075269,0.09677419400000001,0.34408602200000005,0.0,0.0,-3.8166,4.1431,3.4901,0.653,0.23846153846153847,0.8966666666666666,0.14814814799999998
Ag2345-DH,DH,2345,5.121,34.981,10.85,2.978,0.071,0.7909935757500156,97.15,35.86,128713,772,0.8627743470843124,0.2720042597834255,0.7501589320000001,0.20025429100000003,0.0,0.0,0.0,0.0,0.002590674,0.142487047,0.11658031099999999,0.7253886009999999,0.012953368,0.0,-3.9516,4.2715,3.6317,0.6398,0.3292110874200426,0.9041666666666667,0.049586776999999915
Ag2350-DH,DH,2350,6.337999999999999,28.259,10.92,2.9819999999999998,0.08800000000000001,0.7974801970934947,97.06,35.74,130418,752,0.8586690171339146,0.2125263916069093,0.761576971,0.212765957,0.0,0.0,0.0,0.0,0.002659574,0.061170213,0.20478723399999998,0.6276595739999999,0.103723404,0.0,-3.984,4.3064,3.6615,0.6449,0.32,0.91,0.025657072000000003
Ag2356-DH,DH,2356,6.388999999999999,28.035,10.87,2.9789999999999996,0.07,0.795733799039481,97.15,35.83,129679,752,0.8558395343194329,0.16216163654443216,0.748753117,0.19638404,0.0,0.0,0.0,0.0,0.002659574,0.147606383,0.131648936,0.7047872340000001,0.013297871999999999,0.0,-3.9399,4.2622,3.6176,0.6446,0.31918505942275044,0.9058333333333333,0.054862842999999994
Ag2358-tRD,RD,2358,8.23,21.763,10.72,2.9730000000000003,0.10099999999999999,0.7855048961516872,97.32,35.95,128052,512,0.8626488972431585,0.0779430561180177,0.79631636,0.0,0.0,0.0,0.0,0.0,0.234375,0.609375,0.140625,0.0,0.015625,0.0,-3.7558,4.0793,3.4319,0.6474,0.2171331636980492,0.8933333333333334,0.20368364000000005
Ag2366-DH,DH,2366,7.87,22.761,10.89,2.98,0.084,0.8009729932015218,97.07,35.67,130988,731,0.8519459036868208,0.11309840676801243,0.7645259940000001,0.214067278,0.0,0.0,0.0,0.0,0.002735978,0.10123119,0.158686731,0.588235294,0.14911080699999998,0.0,-3.9772,4.3025,3.6519999999999997,0.6505,0.30896027049873204,0.9075000000000001,0.021406727999999875
Ag236-SRC,SRC,236,12.470999999999998,14.364,9.46,2.93,0.134,0.06698683964323583,95.73,35.3,10152,120,0.3686918235100269,0.0030636638029375445,0.793103448,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,-3.8815,4.5983,3.1643,1.4340000000000002,0.5084745762711864,0.7883333333333334,0.206896552
Ag2386-DH,DH,2386,5.315,33.698,10.86,2.9789999999999996,0.071,0.8054013596956278,97.15,35.85,131139,772,0.8631303111006525,0.21153654471425545,0.737298637,0.19516728600000002,0.0,0.0,0.0,0.0,0.002590674,0.129533679,0.129533679,0.7253886009999999,0.012953368,0.0,-3.9367,4.2559,3.6175,0.6384,0.3235540653813915,0.9049999999999999,0.06753407700000003
Ag238-DH,DH,238,9.513,18.829,9.6,2.937,0.11699999999999999,0.0686084949791056,95.44,34.73,10431,137,0.3650986524199594,0.13811284448676417,0.495049505,0.34653465299999997,0.0,0.0,0.0,0.0,0.01459854,0.43795620399999996,0.21897810199999998,0.21897810199999998,0.10948905099999999,0.0,-3.9602,4.6719,3.248,1.4239,0.5756302521008403,0.7999999999999999,0.15841584200000003
